date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:13:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:42%20GMT	https://www.alexaglobalfinance.com/images/q2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/q2.jpg	(from https://www.alexaglobalfinance.com/advance-accounts)
07:13:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:42%20GMT	https://www.alexaglobalfinance.com/images/q3.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/q3.jpg	(from https://www.alexaglobalfinance.com/advance-accounts)
07:13:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:43%20GMT	https://www.alexaglobalfinance.com/images/q4.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/q4.jpg	(from https://www.alexaglobalfinance.com/advance-accounts)
07:13:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:44%20GMT	https://www.alexaglobalfinance.com/images/main-hero-image.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/main-hero-image.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:45%20GMT	https://www.alexaglobalfinance.com/images/guarantee-1000-od.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/guarantee-1000-od.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:46%20GMT	https://www.alexaglobalfinance.com/images/connect-to-the-bigger-pic.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/connect-to-the-bigger-pic.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:46%20GMT	https://www.alexaglobalfinance.com/images/make-your-own-future.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/make-your-own-future.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:47%20GMT	https://www.alexaglobalfinance.com/images/student-credit-c.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/student-credit-c.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:48%20GMT	https://www.alexaglobalfinance.com/images/grad-and-Intern-opp.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/grad-and-Intern-opp.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:49%20GMT	https://www.alexaglobalfinance.com/images/apprentice-opp.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/apprentice-opp.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:50%20GMT	https://www.alexaglobalfinance.com/images/student-banking.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/student-banking.jpg	(from https://www.alexaglobalfinance.com/student-accounts)
07:13:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:50%20GMT	https://www.alexaglobalfinance.com/images/couple-dancing-kitchen.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/couple-dancing-kitchen.jpg	(from https://www.alexaglobalfinance.com/bank-accounts)
07:13:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:51%20GMT	https://www.alexaglobalfinance.com/images/friends-eating-dessert-travel.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/friends-eating-dessert-travel.jpg	(from https://www.alexaglobalfinance.com/saving-accounts)
07:13:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:52%20GMT	https://www.alexaglobalfinance.com/images/help-to-buy.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/help-to-buy.png	(from https://www.alexaglobalfinance.com/saving-accounts)
07:13:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:53%20GMT	https://www.alexaglobalfinance.com/images/business-woman-outside.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/business-woman-outside.jpg	(from https://www.alexaglobalfinance.com/isas-accounts)
07:13:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:54%20GMT	https://www.alexaglobalfinance.com/images/isas1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/isas1.jpg	(from https://www.alexaglobalfinance.com/isas-accounts)
07:13:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:55%20GMT	https://www.alexaglobalfinance.com/images/isas2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/isas2.jpg	(from https://www.alexaglobalfinance.com/isas-accounts)
07:13:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:56%20GMT	https://www.alexaglobalfinance.com/images/couple-birthday-gift.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/couple-birthday-gift.jpg	(from https://www.alexaglobalfinance.com/online-bonus-saver)
07:13:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:56%20GMT	https://www.alexaglobalfinance.com/images/aa.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/aa.jpg	(from https://www.alexaglobalfinance.com/online-bonus-saver)
07:13:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:57%20GMT	https://www.alexaglobalfinance.com/images/bb.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bb.jpg	(from https://www.alexaglobalfinance.com/online-bonus-saver)
07:13:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:58%20GMT	https://www.alexaglobalfinance.com/images/cc.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/cc.jpg	(from https://www.alexaglobalfinance.com/online-bonus-saver)
07:13:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:12:59%20GMT	https://www.alexaglobalfinance.com/images/couple-at-table.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/couple-at-table.jpg	(from https://www.alexaglobalfinance.com/flexible-saver)
07:13:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:00%20GMT	https://www.alexaglobalfinance.com/images/wq1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/wq1.jpg	(from https://www.alexaglobalfinance.com/flexible-saver)
07:13:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:00%20GMT	https://www.alexaglobalfinance.com/images/wq.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/wq.jpg	(from https://www.alexaglobalfinance.com/flexible-saver)
07:13:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:01%20GMT	https://www.alexaglobalfinance.com/images/family-beach-time.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/family-beach-time.jpg	(from https://www.alexaglobalfinance.com/32-month-balance-transfer)
07:13:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:02%20GMT	https://www.alexaglobalfinance.com/images/img1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img1.jpg	(from https://www.alexaglobalfinance.com/32-month-balance-transfer)
07:13:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:03%20GMT	https://www.alexaglobalfinance.com/images/img2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img2.jpg	(from https://www.alexaglobalfinance.com/32-month-balance-transfer)
07:13:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:04%20GMT	https://www.alexaglobalfinance.com/images/img3.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img3.jpg	(from https://www.alexaglobalfinance.com/32-month-balance-transfer)
07:14:00	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/account/personal-banking/login	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/account/personal-banking/login	(from https://www.alexaglobalfinance.com/32-month-balance-transfer)
07:14:01	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-abb1de80602cc85f;gz%22	https://www.alexaglobalfinance.com/account/index	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/account/index	(from https://www.alexaglobalfinance.com/32-month-balance-transfer)
07:14:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:06%20GMT	https://www.alexaglobalfinance.com/images/couple-at-market.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/couple-at-market.jpg	(from https://www.alexaglobalfinance.com/advance)
07:14:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:07%20GMT	https://www.alexaglobalfinance.com/images/img4.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/img4.jpg	(from https://www.alexaglobalfinance.com/advance)
07:14:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:08%20GMT	https://www.alexaglobalfinance.com/images/explore.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/explore.jpg	(from https://www.alexaglobalfinance.com/dual)
07:14:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:09%20GMT	https://www.alexaglobalfinance.com/images/student-visa.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/student-visa.jpg	(from https://www.alexaglobalfinance.com/dual)
07:14:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:10%20GMT	https://www.alexaglobalfinance.com/images/friends-shopping.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/friends-shopping.jpg	(from https://www.alexaglobalfinance.com/classic)
07:14:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:10%20GMT	https://www.alexaglobalfinance.com/images/travel.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/travel.jpg	(from https://www.alexaglobalfinance.com/premier)
07:14:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:11%20GMT	https://www.alexaglobalfinance.com/images/accord1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/accord1.jpg	(from https://www.alexaglobalfinance.com/premier)
07:14:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:12%20GMT	https://www.alexaglobalfinance.com/images/accord3.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/accord3.jpg	(from https://www.alexaglobalfinance.com/premier)
07:14:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:13%20GMT	https://www.alexaglobalfinance.com/images/accord2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/accord2.jpg	(from https://www.alexaglobalfinance.com/premier)
07:14:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:14%20GMT	https://www.alexaglobalfinance.com/images/accord4.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/accord4.jpg	(from https://www.alexaglobalfinance.com/premier)
07:14:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:14%20GMT	https://www.alexaglobalfinance.com/images/wei.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/wei.jpg	(from https://www.alexaglobalfinance.com/premier-world-elite)
07:14:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:15%20GMT	https://www.alexaglobalfinance.com/images/students-park-smile.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/students-park-smile.jpg	(from https://www.alexaglobalfinance.com/student)
07:14:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:16%20GMT	https://www.alexaglobalfinance.com/images/banner_contact_and_support_1040x330.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/banner_contact_and_support_1040x330.jpg	(from https://www.alexaglobalfinance.com/contactandsupport)
07:14:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:17%20GMT	https://www.alexaglobalfinance.com/images/more_res_banking_made_easy_300x140.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/more_res_banking_made_easy_300x140.jpg	(from https://www.alexaglobalfinance.com/contactandsupport)
07:14:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:18%20GMT	https://www.alexaglobalfinance.com/images/more_res_security_centre_300x140.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/more_res_security_centre_300x140.jpg	(from https://www.alexaglobalfinance.com/contactandsupport)
07:14:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:19%20GMT	https://www.alexaglobalfinance.com/images/more_res_find_a_branch_300x140.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/more_res_find_a_branch_300x140.jpg	(from https://www.alexaglobalfinance.com/contactandsupport)
07:14:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:20%20GMT	https://www.alexaglobalfinance.com/images/family-with-dog.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/family-with-dog.jpg	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:20%20GMT	https://www.alexaglobalfinance.com/images/mobbank.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/mobbank.jpg	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:21%20GMT	https://www.alexaglobalfinance.com/images/ffd.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/ffd.jpg	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:22%20GMT	https://www.alexaglobalfinance.com/images/kka.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/kka.jpg	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:23%20GMT	https://www.alexaglobalfinance.com/images/banking.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/banking.jpg	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:24%20GMT	https://www.alexaglobalfinance.com/images/apple-pay.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/apple-pay.png	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:24%20GMT	https://www.alexaglobalfinance.com/images/google-pay.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/google-pay.png	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:25%20GMT	https://www.alexaglobalfinance.com/images/samsung-pay.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/samsung-pay.png	(from https://www.alexaglobalfinance.com/ways-to-bank)
07:14:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:26%20GMT	https://www.alexaglobalfinance.com/images/businessman-phone-city.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/businessman-phone-city.jpg	(from https://www.alexaglobalfinance.com/phone-banking)
07:14:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:27%20GMT	https://www.alexaglobalfinance.com/images/online-banking.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/online-banking.jpg	(from https://www.alexaglobalfinance.com/phone-banking)
07:14:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:28%20GMT	https://www.alexaglobalfinance.com/images/qwe.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/qwe.jpg	(from https://www.alexaglobalfinance.com/phone-banking)
07:14:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:29%20GMT	https://www.alexaglobalfinance.com/images/qwf.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/qwf.jpg	(from https://www.alexaglobalfinance.com/phone-banking)
07:14:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:29%20GMT	https://www.alexaglobalfinance.com/images/man-beach-hammock.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/man-beach-hammock.jpg	(from https://www.alexaglobalfinance.com/branch-locator)
07:14:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:30%20GMT	https://www.alexaglobalfinance.com/images/banking_locator.png	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/banking_locator.png	(from https://www.alexaglobalfinance.com/branch-locator)
07:14:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:31%20GMT	https://www.alexaglobalfinance.com/images/mom-snorckeling-kid.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/mom-snorckeling-kid.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:32%20GMT	https://www.alexaglobalfinance.com/images/lp1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp1.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:33%20GMT	https://www.alexaglobalfinance.com/images/lp2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp2.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:33%20GMT	https://www.alexaglobalfinance.com/images/lp3.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp3.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:34%20GMT	https://www.alexaglobalfinance.com/images/lp4.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp4.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:35%20GMT	https://www.alexaglobalfinance.com/images/lp5.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp5.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:36%20GMT	https://www.alexaglobalfinance.com/images/lp6.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp6.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:37%20GMT	https://www.alexaglobalfinance.com/images/lp7.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp7.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:37%20GMT	https://www.alexaglobalfinance.com/images/lp8.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/lp8.jpg	(from https://www.alexaglobalfinance.com/international)
07:14:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:38%20GMT	https://www.alexaglobalfinance.com/images/couple-travel-morocco.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/couple-travel-morocco.jpg	(from https://www.alexaglobalfinance.com/currency-account)
07:14:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:39%20GMT	https://www.alexaglobalfinance.com/images/bl.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bl.jpg	(from https://www.alexaglobalfinance.com/currency-account)
07:14:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:40%20GMT	https://www.alexaglobalfinance.com/images/bl1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bl1.jpg	(from https://www.alexaglobalfinance.com/currency-account)
07:14:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:41%20GMT	https://www.alexaglobalfinance.com/images/bl2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/bl2.jpg	(from https://www.alexaglobalfinance.com/currency-account)
07:14:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:42%20GMT	https://www.alexaglobalfinance.com/images/woman-travelling-kid-airport.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/woman-travelling-kid-airport.jpg	(from https://www.alexaglobalfinance.com/money-transfer)
07:14:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:43%20GMT	https://www.alexaglobalfinance.com/images/n1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/n1.jpg	(from https://www.alexaglobalfinance.com/travel-money)
07:14:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:43%20GMT	https://www.alexaglobalfinance.com/images/n2.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/n2.jpg	(from https://www.alexaglobalfinance.com/travel-money)
07:14:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:44%20GMT	https://www.alexaglobalfinance.com/images/n3.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/n3.jpg	(from https://www.alexaglobalfinance.com/travel-money)
07:14:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:45%20GMT	https://www.alexaglobalfinance.com/images/couple-moving-sofa.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/couple-moving-sofa.jpg	(from https://www.alexaglobalfinance.com/loans)
07:14:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:46%20GMT	https://www.alexaglobalfinance.com/images/couple-home-moving-blueprints.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/couple-home-moving-blueprints.jpg	(from https://www.alexaglobalfinance.com/personal-loans)
07:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:47%20GMT	https://www.alexaglobalfinance.com/images/qq.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/qq.jpg	(from https://www.alexaglobalfinance.com/personal-loans)
07:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:47%20GMT	https://www.alexaglobalfinance.com/images/qqq.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/qqq.jpg	(from https://www.alexaglobalfinance.com/personal-loans)
07:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:48%20GMT	https://www.alexaglobalfinance.com/images/qqqq.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/qqqq.jpg	(from https://www.alexaglobalfinance.com/personal-loans)
07:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:49%20GMT	https://www.alexaglobalfinance.com/images/family-driving.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/family-driving.jpg	(from https://www.alexaglobalfinance.com/car-loans)
07:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:50%20GMT	https://www.alexaglobalfinance.com/images/pregnancy.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/pregnancy.jpg	(from https://www.alexaglobalfinance.com/flexible)
07:14:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2022%20Feb%202026%2006:13:51%20GMT	https://www.alexaglobalfinance.com/images/pl1.jpg	C:/Users/USER/Desktop/bankclone/www.alexaglobalfinance.com/images/pl1.jpg	(from https://www.alexaglobalfinance.com/flexible)
